number_of_dependents,is_graduated,is_self_employed,annual_income,loan_amount,loan_term,credit_score,residential_assets,commercial_assets,luxury_assets,bank_assets,loan_status
1,no,yes,39000.0,87000.0,8,817,9000.0,25000.0,107000.0,21000.0,approved
5,no,yes,2000.0,3000.0,10,704,5000.0,1000.0,8000.0,2000.0,approved
1,no,yes,19000.0,45000.0,12,742,12000.0,20000.0,44000.0,12000.0,approved
0,no,yes,32000.0,116000.0,4,393,47000.0,3000.0,80000.0,31000.0,approved
0,no,no,11000.0,43000.0,18,828,7000.0,8000.0,29000.0,9000.0,approved
5,yes,yes,80000.0,215000.0,12,779,26000.0,151000.0,298000.0,104000.0,approved
4,yes,yes,61000.0,217000.0,6,860,139000.0,9000.0,141000.0,56000.0,approved
5,yes,no,32000.0,106000.0,2,432,65000.0,37000.0,112000.0,37000.0,approved
4,yes,yes,90000.0,304000.0,20,532,210000.0,74000.0,305000.0,131000.0,rejected
0,no,yes,12000.0,32000.0,2,678,15000.0,10000.0,34000.0,9000.0,approved
3,yes,no,79000.0,270000.0,6,601,177000.0,78000.0,276000.0,115000.0,approved
3,yes,yes,77000.0,231000.0,8,807,29000.0,98000.0,204000.0,70000.0,approved
2,no,no,44000.0,165000.0,16,879,78000.0,75000.0,103000.0,54000.0,approved
1,no,no,31000.0,112000.0,18,665,20000.0,54000.0,120000.0,25000.0,approved
5,no,yes,26000.0,93000.0,16,697,51000.0,12000.0,77000.0,37000.0,approved
4,yes,no,55000.0,217000.0,14,867,50000.0,87000.0,152000.0,31000.0,approved
1,yes,no,57000.0,155000.0,8,544,105000.0,87000.0,209000.0,70000.0,rejected
5,yes,no,61000.0,207000.0,20,482,94000.0,20000.0,169000.0,59000.0,rejected
2,yes,no,82000.0,225000.0,18,857,134000.0,143000.0,284000.0,84000.0,approved
1,yes,no,60000.0,212000.0,12,549,179000.0,82000.0,169000.0,62000.0,rejected
1,yes,yes,80000.0,306000.0,10,720,237000.0,85000.0,249000.0,97000.0,approved
4,no,no,20000.0,48000.0,8,302,15000.0,8000.0,40000.0,26000.0,rejected
5,yes,yes,13000.0,29000.0,12,669,4000.0,17000.0,39000.0,18000.0,approved
1,yes,no,70000.0,271000.0,6,591,67000.0,122000.0,215000.0,49000.0,approved
3,yes,no,41000.0,153000.0,6,440,75000.0,51000.0,82000.0,20000.0,rejected
3,yes,no,80000.0,262000.0,16,890,158000.0,43000.0,250000.0,40000.0,approved
4,no,no,81000.0,280000.0,8,663,88000.0,113000.0,260000.0,55000.0,approved
4,yes,yes,95000.0,226000.0,14,433,100000.0,9000.0,231000.0,134000.0,rejected
2,yes,no,39000.0,147000.0,16,360,26000.0,2000.0,83000.0,29000.0,rejected
1,yes,no,91000.0,262000.0,8,727,208000.0,71000.0,278000.0,89000.0,approved
3,yes,yes,30000.0,83000.0,4,685,29000.0,54000.0,113000.0,38000.0,approved
4,yes,no,20000.0,43000.0,8,373,20000.0,27000.0,77000.0,22000.0,rejected
5,yes,no,63000.0,146000.0,8,469,133000.0,101000.0,245000.0,38000.0,rejected
3,no,yes,41000.0,109000.0,8,548,88000.0,52000.0,132000.0,43000.0,rejected
0,no,no,98000.0,294000.0,20,618,12000.0,146000.0,338000.0,83000.0,approved
2,yes,no,52000.0,154000.0,8,658,12000.0,75000.0,128000.0,32000.0,approved
3,yes,no,76000.0,287000.0,18,781,213000.0,124000.0,296000.0,80000.0,approved
3,no,no,92000.0,355000.0,2,715,111000.0,118000.0,198000.0,117000.0,approved
5,no,no,22000.0,81000.0,4,409,3000.0,0.0,49000.0,24000.0,rejected
2,no,yes,83000.0,206000.0,10,504,1000.0,9000.0,332000.0,67000.0,rejected
3,yes,yes,61000.0,216000.0,16,428,29000.0,61000.0,151000.0,72000.0,rejected
2,yes,no,45000.0,166000.0,20,704,64000.0,42000.0,169000.0,24000.0,approved
3,no,no,66000.0,188000.0,12,834,188000.0,93000.0,137000.0,48000.0,approved
4,no,no,89000.0,349000.0,14,694,154000.0,28000.0,206000.0,91000.0,approved
4,yes,yes,39000.0,133000.0,20,453,98000.0,5000.0,123000.0,47000.0,rejected
3,yes,yes,89000.0,354000.0,14,404,223000.0,77000.0,264000.0,59000.0,rejected
5,no,no,64000.0,223000.0,12,776,5000.0,91000.0,241000.0,58000.0,approved
3,yes,yes,3000.0,10000.0,8,641,7000.0,2000.0,11000.0,2000.0,approved
5,no,no,41000.0,123000.0,6,582,109000.0,61000.0,141000.0,35000.0,approved
2,yes,no,81000.0,208000.0,18,778,41000.0,155000.0,167000.0,106000.0,approved
4,yes,no,99000.0,284000.0,10,763,237000.0,127000.0,358000.0,58000.0,approved
0,no,no,48000.0,190000.0,12,650,70000.0,10000.0,156000.0,48000.0,approved
0,yes,yes,29000.0,97000.0,2,820,67000.0,16000.0,91000.0,39000.0,approved
1,no,yes,35000.0,135000.0,12,824,84000.0,39000.0,116000.0,41000.0,approved
1,no,yes,49000.0,126000.0,4,718,118000.0,73000.0,118000.0,38000.0,approved
2,no,yes,51000.0,133000.0,14,313,59000.0,79000.0,180000.0,39000.0,rejected
5,yes,no,73000.0,262000.0,10,751,14000.0,122000.0,267000.0,104000.0,approved
0,yes,yes,2000.0,3000.0,18,520,1000.0,3000.0,6000.0,1000.0,rejected
2,yes,no,14000.0,47000.0,4,355,21000.0,6000.0,44000.0,14000.0,approved
3,yes,yes,87000.0,336000.0,14,314,77000.0,100000.0,217000.0,62000.0,rejected
1,no,yes,28000.0,59000.0,20,728,10000.0,32000.0,103000.0,14000.0,approved
0,no,yes,68000.0,153000.0,14,699,199000.0,26000.0,139000.0,83000.0,approved
0,no,yes,50000.0,170000.0,6,624,67000.0,62000.0,154000.0,59000.0,approved
0,yes,yes,44000.0,168000.0,14,795,87000.0,87000.0,126000.0,34000.0,approved
5,no,yes,84000.0,186000.0,20,703,25000.0,71000.0,288000.0,95000.0,approved
4,yes,no,78000.0,173000.0,4,394,36000.0,131000.0,243000.0,72000.0,rejected
4,yes,yes,48000.0,99000.0,14,779,52000.0,93000.0,186000.0,29000.0,approved
1,yes,no,32000.0,88000.0,4,405,10000.0,26000.0,107000.0,34000.0,rejected
5,yes,yes,23000.0,67000.0,16,612,67000.0,33000.0,88000.0,20000.0,approved
5,no,yes,92000.0,281000.0,10,448,223000.0,33000.0,332000.0,107000.0,rejected
2,no,yes,47000.0,137000.0,6,506,13000.0,79000.0,167000.0,35000.0,rejected
0,no,yes,80000.0,304000.0,2,776,166000.0,14000.0,291000.0,78000.0,approved
1,yes,yes,26000.0,86000.0,6,730,8000.0,29000.0,60000.0,31000.0,approved
3,no,no,2000.0,8000.0,20,730,0.0,3000.0,4000.0,3000.0,approved
5,yes,no,73000.0,172000.0,2,345,61000.0,84000.0,232000.0,49000.0,rejected
4,no,no,33000.0,118000.0,2,847,78000.0,24000.0,121000.0,30000.0,approved
4,no,no,83000.0,233000.0,20,398,185000.0,115000.0,171000.0,99000.0,rejected
5,no,yes,41000.0,96000.0,2,307,88000.0,78000.0,85000.0,31000.0,rejected
1,no,no,73000.0,237000.0,16,852,94000.0,68000.0,226000.0,85000.0,approved
1,no,no,93000.0,275000.0,6,364,122000.0,138000.0,253000.0,108000.0,rejected
2,yes,yes,43000.0,152000.0,12,552,34000.0,21000.0,127000.0,48000.0,approved
3,no,no,26000.0,81000.0,2,421,42000.0,31000.0,62000.0,25000.0,approved
5,yes,no,29000.0,98000.0,12,588,59000.0,23000.0,68000.0,29000.0,approved
2,yes,yes,9000.0,35000.0,6,763,23000.0,3000.0,20000.0,6000.0,approved
3,no,yes,49000.0,175000.0,20,823,126000.0,87000.0,143000.0,48000.0,approved
0,yes,no,77000.0,248000.0,10,642,168000.0,107000.0,274000.0,45000.0,approved
1,yes,no,47000.0,168000.0,12,647,104000.0,83000.0,106000.0,34000.0,approved
5,no,no,30000.0,89000.0,20,886,26000.0,10000.0,106000.0,28000.0,approved
0,yes,yes,69000.0,268000.0,20,515,108000.0,25000.0,167000.0,83000.0,rejected
2,no,yes,38000.0,124000.0,8,340,18000.0,26000.0,97000.0,26000.0,rejected
3,no,yes,6000.0,17000.0,14,521,0.0,10000.0,17000.0,6000.0,rejected
2,no,yes,12000.0,29000.0,12,330,4000.0,16000.0,38000.0,6000.0,rejected
4,no,yes,78000.0,268000.0,2,474,89000.0,112000.0,184000.0,56000.0,approved
0,no,no,90000.0,351000.0,6,898,5000.0,162000.0,207000.0,91000.0,approved
1,no,no,28000.0,91000.0,12,436,36000.0,5000.0,78000.0,36000.0,rejected
1,no,no,78000.0,213000.0,10,326,228000.0,107000.0,185000.0,45000.0,rejected
4,yes,yes,47000.0,95000.0,18,876,118000.0,66000.0,180000.0,41000.0,approved
2,yes,no,46000.0,175000.0,20,597,114000.0,61000.0,141000.0,41000.0,approved
4,yes,no,51000.0,161000.0,14,436,114000.0,27000.0,131000.0,67000.0,rejected
3,no,yes,61000.0,228000.0,18,640,168000.0,73000.0,196000.0,60000.0,approved
0,no,no,60000.0,229000.0,16,302,122000.0,65000.0,177000.0,71000.0,rejected
2,no,no,84000.0,232000.0,16,476,152000.0,54000.0,187000.0,86000.0,rejected
0,yes,no,42000.0,103000.0,10,506,93000.0,45000.0,124000.0,60000.0,rejected
3,yes,no,96000.0,378000.0,10,418,67000.0,55000.0,349000.0,113000.0,rejected
3,yes,no,56000.0,134000.0,6,865,149000.0,97000.0,123000.0,60000.0,approved
4,yes,no,78000.0,286000.0,2,703,5000.0,124000.0,295000.0,105000.0,approved
2,yes,yes,45000.0,126000.0,2,568,69000.0,39000.0,178000.0,29000.0,approved
3,yes,no,24000.0,59000.0,2,425,11000.0,5000.0,74000.0,25000.0,rejected
0,no,no,39000.0,113000.0,12,305,50000.0,59000.0,88000.0,21000.0,rejected
5,yes,yes,96000.0,206000.0,6,456,173000.0,110000.0,217000.0,116000.0,rejected
4,no,no,9000.0,26000.0,2,602,6000.0,8000.0,32000.0,10000.0,approved
3,yes,yes,11000.0,38000.0,20,814,14000.0,15000.0,32000.0,11000.0,approved
4,no,no,64000.0,249000.0,2,640,100000.0,57000.0,187000.0,63000.0,approved
2,yes,no,46000.0,150000.0,4,817,72000.0,24000.0,130000.0,66000.0,approved
4,yes,no,76000.0,298000.0,20,361,138000.0,58000.0,153000.0,59000.0,rejected
5,no,no,68000.0,201000.0,14,839,19000.0,6000.0,156000.0,75000.0,approved
5,yes,no,71000.0,270000.0,20,592,51000.0,96000.0,202000.0,76000.0,approved
4,no,yes,67000.0,247000.0,6,498,129000.0,7000.0,188000.0,84000.0,rejected
5,no,yes,58000.0,124000.0,6,847,51000.0,90000.0,141000.0,76000.0,approved
0,yes,yes,86000.0,294000.0,16,643,10000.0,141000.0,330000.0,123000.0,approved
0,yes,yes,35000.0,106000.0,4,389,83000.0,48000.0,91000.0,25000.0,approved
2,yes,yes,48000.0,175000.0,20,381,4000.0,69000.0,134000.0,70000.0,rejected
5,yes,yes,61000.0,144000.0,16,400,92000.0,28000.0,238000.0,56000.0,rejected
5,yes,yes,52000.0,127000.0,16,718,117000.0,1000.0,181000.0,72000.0,approved
5,no,yes,41000.0,124000.0,8,309,82000.0,10000.0,130000.0,33000.0,rejected
5,no,no,32000.0,74000.0,2,838,22000.0,29000.0,102000.0,36000.0,approved
3,no,yes,75000.0,216000.0,14,678,88000.0,121000.0,201000.0,112000.0,approved
2,no,yes,15000.0,45000.0,14,826,32000.0,17000.0,46000.0,16000.0,approved
4,yes,yes,12000.0,31000.0,16,348,12000.0,22000.0,35000.0,17000.0,rejected
0,no,yes,79000.0,263000.0,8,666,46000.0,92000.0,184000.0,118000.0,approved
1,yes,yes,21000.0,43000.0,20,896,1000.0,23000.0,75000.0,23000.0,approved
2,yes,no,25000.0,70000.0,20,547,8000.0,12000.0,52000.0,23000.0,rejected
2,no,yes,37000.0,139000.0,2,405,59000.0,32000.0,91000.0,55000.0,approved
5,yes,no,11000.0,40000.0,16,498,4000.0,1000.0,23000.0,7000.0,rejected
5,yes,no,65000.0,248000.0,8,779,70000.0,96000.0,157000.0,88000.0,approved
0,no,yes,82000.0,315000.0,8,403,115000.0,88000.0,190000.0,61000.0,rejected
2,no,no,50000.0,124000.0,8,709,113000.0,68000.0,133000.0,42000.0,approved
1,no,no,15000.0,60000.0,6,507,26000.0,27000.0,48000.0,19000.0,rejected
5,no,no,37000.0,91000.0,18,368,34000.0,24000.0,84000.0,33000.0,rejected
3,yes,yes,41000.0,146000.0,16,760,47000.0,66000.0,149000.0,30000.0,approved
2,no,no,72000.0,168000.0,6,796,66000.0,61000.0,144000.0,98000.0,approved
1,yes,no,20000.0,50000.0,6,876,5000.0,29000.0,58000.0,15000.0,approved
3,no,no,20000.0,47000.0,14,673,8000.0,34000.0,59000.0,15000.0,approved
1,yes,yes,51000.0,115000.0,4,747,50000.0,89000.0,141000.0,70000.0,approved
1,no,no,60000.0,136000.0,12,589,90000.0,3000.0,126000.0,71000.0,approved
1,yes,no,49000.0,181000.0,8,382,136000.0,4000.0,155000.0,24000.0,rejected
3,no,yes,9000.0,23000.0,12,900,13000.0,0.0,33000.0,11000.0,approved
1,yes,yes,75000.0,250000.0,18,628,35000.0,22000.0,217000.0,47000.0,approved
2,yes,no,64000.0,250000.0,12,667,135000.0,55000.0,255000.0,54000.0,approved
2,yes,yes,87000.0,264000.0,2,778,85000.0,24000.0,288000.0,103000.0,approved
4,yes,yes,73000.0,172000.0,18,831,185000.0,43000.0,230000.0,52000.0,approved
5,yes,no,74000.0,271000.0,4,320,198000.0,146000.0,252000.0,94000.0,approved
2,yes,no,27000.0,93000.0,16,656,77000.0,25000.0,64000.0,36000.0,approved
3,yes,no,34000.0,89000.0,6,896,42000.0,48000.0,102000.0,42000.0,approved
3,no,yes,21000.0,74000.0,4,320,33000.0,27000.0,63000.0,22000.0,approved
2,no,no,31000.0,105000.0,10,751,55000.0,59000.0,90000.0,16000.0,approved
5,no,no,47000.0,174000.0,2,523,106000.0,70000.0,109000.0,52000.0,approved
5,yes,no,31000.0,105000.0,6,584,77000.0,21000.0,109000.0,29000.0,approved
2,no,no,57000.0,204000.0,2,630,30000.0,31000.0,226000.0,29000.0,approved
3,yes,yes,23000.0,80000.0,14,472,44000.0,33000.0,77000.0,18000.0,rejected
0,no,yes,66000.0,185000.0,16,802,146000.0,11000.0,218000.0,97000.0,approved
2,yes,yes,27000.0,64000.0,18,547,50000.0,17000.0,92000.0,17000.0,rejected
1,no,yes,8000.0,28000.0,16,726,20000.0,13000.0,31000.0,12000.0,approved
1,yes,no,66000.0,185000.0,8,712,23000.0,32000.0,244000.0,76000.0,approved
3,yes,no,39000.0,107000.0,6,790,106000.0,19000.0,125000.0,27000.0,approved
5,no,no,2000.0,6000.0,16,396,0.0,0.0,5000.0,2000.0,rejected
3,yes,no,20000.0,42000.0,6,831,13000.0,17000.0,69000.0,12000.0,approved
2,yes,yes,91000.0,209000.0,20,632,42000.0,4000.0,300000.0,132000.0,approved
3,yes,no,47000.0,108000.0,8,527,133000.0,31000.0,136000.0,48000.0,rejected
3,no,yes,32000.0,111000.0,6,708,89000.0,57000.0,81000.0,15000.0,approved
2,no,no,17000.0,42000.0,14,829,2000.0,16000.0,46000.0,16000.0,approved
1,no,no,26000.0,81000.0,12,854,45000.0,51000.0,63000.0,25000.0,approved
3,no,yes,27000.0,67000.0,14,899,24000.0,42000.0,60000.0,20000.0,approved
0,no,yes,36000.0,134000.0,6,589,36000.0,0.0,112000.0,40000.0,approved
4,yes,yes,72000.0,260000.0,6,571,47000.0,0.0,226000.0,42000.0,approved
2,no,yes,25000.0,64000.0,6,708,69000.0,2000.0,99000.0,35000.0,approved
2,no,no,55000.0,196000.0,16,328,24000.0,48000.0,109000.0,37000.0,rejected
3,yes,yes,92000.0,335000.0,8,564,208000.0,152000.0,298000.0,114000.0,approved
3,no,no,90000.0,190000.0,8,693,183000.0,45000.0,296000.0,72000.0,approved
4,no,yes,59000.0,150000.0,14,626,164000.0,46000.0,176000.0,82000.0,approved
4,yes,no,56000.0,156000.0,12,470,99000.0,107000.0,146000.0,70000.0,rejected
2,no,yes,32000.0,125000.0,8,849,4000.0,53000.0,104000.0,44000.0,approved
5,no,no,91000.0,278000.0,16,547,219000.0,70000.0,319000.0,94000.0,rejected
0,no,yes,46000.0,151000.0,2,417,56000.0,39000.0,118000.0,66000.0,approved
4,yes,no,73000.0,149000.0,2,358,136000.0,123000.0,204000.0,73000.0,rejected
5,no,yes,13000.0,31000.0,16,826,2000.0,17000.0,51000.0,14000.0,approved
0,no,no,18000.0,42000.0,6,836,13000.0,19000.0,68000.0,20000.0,approved
3,yes,no,5000.0,17000.0,10,509,4000.0,3000.0,14000.0,3000.0,rejected
2,no,yes,57000.0,205000.0,20,581,152000.0,78000.0,114000.0,85000.0,approved
4,yes,no,3000.0,11000.0,4,359,1000.0,0.0,10000.0,2000.0,approved
5,yes,yes,21000.0,71000.0,10,517,12000.0,29000.0,54000.0,14000.0,rejected
1,no,yes,57000.0,201000.0,14,442,117000.0,73000.0,179000.0,65000.0,rejected
1,no,yes,11000.0,27000.0,16,346,19000.0,3000.0,22000.0,8000.0,rejected
5,yes,no,93000.0,340000.0,6,742,42000.0,6000.0,328000.0,82000.0,approved
1,yes,yes,35000.0,81000.0,10,626,71000.0,55000.0,72000.0,29000.0,approved
0,no,yes,82000.0,288000.0,4,619,90000.0,11000.0,230000.0,63000.0,approved
2,no,yes,75000.0,179000.0,20,734,91000.0,55000.0,230000.0,49000.0,approved
1,yes,yes,70000.0,256000.0,6,420,151000.0,115000.0,153000.0,87000.0,rejected
5,no,yes,39000.0,83000.0,18,600,39000.0,6000.0,104000.0,56000.0,approved
3,yes,yes,47000.0,132000.0,12,440,40000.0,33000.0,166000.0,43000.0,rejected
5,no,yes,17000.0,52000.0,16,820,17000.0,12000.0,40000.0,10000.0,approved
0,yes,no,25000.0,78000.0,8,437,58000.0,0.0,58000.0,33000.0,rejected
1,no,yes,4000.0,14000.0,12,468,7000.0,0.0,15000.0,4000.0,rejected
0,no,yes,24000.0,91000.0,8,368,22000.0,2000.0,56000.0,33000.0,rejected
4,yes,no,57000.0,219000.0,2,871,32000.0,17000.0,144000.0,61000.0,approved
1,yes,no,98000.0,379000.0,4,816,218000.0,122000.0,261000.0,85000.0,approved
5,yes,no,90000.0,328000.0,4,773,106000.0,41000.0,189000.0,115000.0,approved
3,no,no,8000.0,30000.0,14,576,12000.0,13000.0,26000.0,4000.0,approved
1,yes,no,16000.0,45000.0,14,673,19000.0,27000.0,37000.0,13000.0,approved
0,yes,yes,98000.0,341000.0,20,760,215000.0,94000.0,334000.0,136000.0,approved
5,no,yes,29000.0,75000.0,12,678,34000.0,30000.0,109000.0,37000.0,approved
4,no,yes,39000.0,120000.0,14,893,60000.0,47000.0,129000.0,52000.0,approved
0,yes,yes,33000.0,90000.0,18,754,61000.0,39000.0,69000.0,47000.0,approved
3,yes,yes,7000.0,22000.0,8,617,16000.0,4000.0,24000.0,9000.0,approved
3,no,yes,84000.0,295000.0,20,661,146000.0,34000.0,289000.0,109000.0,approved
1,yes,yes,40000.0,121000.0,12,356,105000.0,25000.0,156000.0,50000.0,rejected
0,no,yes,19000.0,63000.0,16,811,11000.0,1000.0,51000.0,19000.0,approved
0,no,no,39000.0,146000.0,2,730,92000.0,40000.0,146000.0,54000.0,approved
5,no,no,74000.0,180000.0,2,792,53000.0,94000.0,199000.0,53000.0,approved
5,no,yes,59000.0,160000.0,6,798,159000.0,50000.0,123000.0,31000.0,approved
2,no,no,14000.0,29000.0,12,490,6000.0,16000.0,55000.0,13000.0,rejected
2,yes,yes,18000.0,55000.0,6,448,29000.0,3000.0,56000.0,13000.0,rejected
0,yes,yes,10000.0,31000.0,6,525,19000.0,17000.0,28000.0,14000.0,rejected
1,yes,no,74000.0,192000.0,20,415,22000.0,48000.0,292000.0,70000.0,rejected
5,yes,no,27000.0,106000.0,16,496,8000.0,29000.0,97000.0,24000.0,rejected
1,no,yes,36000.0,131000.0,8,543,29000.0,1000.0,99000.0,27000.0,rejected
5,yes,no,70000.0,184000.0,12,520,47000.0,119000.0,170000.0,38000.0,rejected
4,no,yes,50000.0,180000.0,14,307,53000.0,56000.0,128000.0,33000.0,rejected
2,yes,no,18000.0,57000.0,14,502,14000.0,11000.0,44000.0,13000.0,rejected
2,yes,yes,47000.0,120000.0,6,505,34000.0,38000.0,180000.0,23000.0,rejected
2,no,yes,67000.0,231000.0,4,304,144000.0,71000.0,243000.0,100000.0,approved
5,no,no,58000.0,175000.0,10,719,58000.0,19000.0,124000.0,31000.0,approved
0,yes,yes,59000.0,227000.0,18,855,134000.0,63000.0,145000.0,40000.0,approved
4,no,no,60000.0,158000.0,18,593,68000.0,48000.0,132000.0,64000.0,approved
1,no,yes,7000.0,14000.0,10,523,7000.0,11000.0,16000.0,9000.0,rejected
0,no,yes,37000.0,131000.0,14,385,106000.0,68000.0,92000.0,49000.0,rejected
0,yes,yes,71000.0,193000.0,6,783,39000.0,48000.0,218000.0,50000.0,approved
5,yes,yes,11000.0,39000.0,2,538,4000.0,13000.0,43000.0,16000.0,approved
3,no,yes,95000.0,201000.0,2,506,168000.0,8000.0,327000.0,110000.0,rejected
4,no,yes,22000.0,86000.0,2,461,14000.0,30000.0,47000.0,21000.0,approved
4,no,yes,55000.0,200000.0,8,666,38000.0,47000.0,180000.0,79000.0,approved
3,no,yes,44000.0,163000.0,20,561,55000.0,80000.0,120000.0,40000.0,approved
5,no,no,50000.0,108000.0,10,345,123000.0,50000.0,141000.0,63000.0,rejected
4,no,yes,61000.0,125000.0,14,862,113000.0,15000.0,219000.0,68000.0,approved
3,no,no,81000.0,223000.0,10,686,204000.0,87000.0,192000.0,62000.0,approved
4,yes,yes,70000.0,196000.0,8,708,176000.0,26000.0,243000.0,45000.0,approved
4,no,no,56000.0,148000.0,20,656,96000.0,92000.0,116000.0,65000.0,approved
4,yes,no,18000.0,70000.0,14,743,26000.0,10000.0,45000.0,15000.0,approved
2,yes,no,36000.0,121000.0,14,408,101000.0,42000.0,130000.0,54000.0,rejected
5,yes,no,6000.0,13000.0,14,408,10000.0,3000.0,16000.0,9000.0,rejected
1,yes,yes,49000.0,165000.0,12,439,75000.0,14000.0,103000.0,72000.0,rejected
3,yes,yes,30000.0,71000.0,6,415,20000.0,57000.0,95000.0,25000.0,rejected
0,no,yes,38000.0,106000.0,12,490,33000.0,65000.0,144000.0,31000.0,rejected
1,yes,yes,76000.0,300000.0,16,884,133000.0,36000.0,172000.0,108000.0,approved
4,yes,no,78000.0,254000.0,18,425,30000.0,140000.0,305000.0,72000.0,rejected
0,yes,no,68000.0,217000.0,20,730,175000.0,13000.0,186000.0,36000.0,approved
4,yes,yes,59000.0,173000.0,20,657,15000.0,56000.0,130000.0,41000.0,approved
2,no,no,49000.0,168000.0,10,480,22000.0,89000.0,126000.0,27000.0,rejected
3,no,yes,11000.0,31000.0,16,356,13000.0,1000.0,30000.0,16000.0,rejected
1,yes,yes,12000.0,47000.0,2,667,11000.0,3000.0,42000.0,8000.0,approved
0,no,no,47000.0,115000.0,18,559,75000.0,0.0,187000.0,26000.0,approved
4,yes,no,67000.0,160000.0,4,791,0.0,130000.0,207000.0,52000.0,approved
0,no,yes,37000.0,113000.0,6,538,62000.0,4000.0,104000.0,54000.0,rejected
2,yes,no,74000.0,160000.0,20,358,167000.0,55000.0,268000.0,43000.0,rejected
2,no,no,33000.0,117000.0,14,439,40000.0,63000.0,83000.0,17000.0,rejected
2,yes,yes,48000.0,153000.0,12,503,33000.0,40000.0,120000.0,43000.0,rejected
4,yes,yes,46000.0,119000.0,6,810,112000.0,82000.0,175000.0,52000.0,approved
1,yes,yes,80000.0,306000.0,14,302,127000.0,131000.0,239000.0,68000.0,rejected
0,no,no,41000.0,88000.0,18,300,109000.0,64000.0,86000.0,35000.0,rejected
4,no,no,26000.0,72000.0,16,612,13000.0,10000.0,58000.0,14000.0,approved
3,no,no,13000.0,50000.0,6,686,27000.0,20000.0,41000.0,9000.0,approved
0,yes,yes,23000.0,49000.0,12,409,33000.0,24000.0,47000.0,32000.0,rejected
5,yes,no,3000.0,9000.0,6,492,8000.0,3000.0,7000.0,4000.0,rejected
0,yes,yes,70000.0,217000.0,20,498,66000.0,55000.0,147000.0,39000.0,rejected
3,no,yes,44000.0,109000.0,18,611,86000.0,63000.0,88000.0,30000.0,approved
5,no,yes,51000.0,118000.0,6,776,76000.0,4000.0,105000.0,44000.0,approved
1,no,no,59000.0,130000.0,6,779,108000.0,116000.0,131000.0,66000.0,approved
3,yes,yes,78000.0,272000.0,16,560,36000.0,81000.0,218000.0,86000.0,approved
4,yes,yes,22000.0,51000.0,6,308,32000.0,26000.0,66000.0,31000.0,rejected
4,no,no,54000.0,126000.0,18,786,3000.0,25000.0,210000.0,66000.0,approved
1,no,no,74000.0,291000.0,8,597,121000.0,48000.0,163000.0,70000.0,approved
4,yes,no,58000.0,120000.0,12,811,94000.0,88000.0,142000.0,31000.0,approved
1,yes,yes,58000.0,130000.0,12,862,113000.0,84000.0,120000.0,39000.0,approved
3,no,yes,48000.0,142000.0,12,369,32000.0,2000.0,140000.0,30000.0,rejected
1,no,yes,74000.0,239000.0,4,687,208000.0,109000.0,261000.0,56000.0,approved
0,no,yes,96000.0,196000.0,12,500,215000.0,7000.0,376000.0,109000.0,rejected
2,no,yes,2000.0,5000.0,6,746,4000.0,0.0,5000.0,0.0,approved
4,no,no,7000.0,21000.0,14,619,19000.0,7000.0,24000.0,10000.0,approved
